daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,kulkas_consume_hour,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,co2_per_month,kwh_per_month,price_per_month
1300,belum,4,320,6,sudah,8,9,240,neon,23,18,80,7556.68,1742.4,2516025.6
450,belum,8,0,11,sudah,14,11,200,pijar,20,14,11,14151.35,1016.4,421806.0
450,sudah,12,290,18,sudah,10,3,20,neon,16,19,62,4614.62,2462.64,1021995.6
5500,belum,20,160,7,belum,2,6,50,pijar,28,14,92,2226.38,1771.92,3010492.08
5500,sudah,11,130,2,belum,18,17,20,pijar,20,11,8,3302.5,322.2,547417.7999999999
1300,sudah,7,50,3,sudah,1,13,190,pijar,31,15,62,2681.42,970.5,1401402.0
900,sudah,0,100,22,belum,8,16,50,led,6,5,20,1279.41,210.0,283920.0
450,belum,17,340,21,belum,5,3,80,neon,5,15,76,3260.09,3848.4,1597086.0
5500,belum,1,140,23,sudah,16,6,240,led,18,5,15,8672.11,828.3,1407281.7
6600,sudah,5,160,21,sudah,4,14,360,neon,5,22,43,5719.58,1250.7,2124939.3000000003
2200,belum,1,240,23,sudah,6,12,20,pijar,2,15,39,6250.08,243.9,352191.60000000003
900,sudah,10,210,17,belum,4,5,280,led,32,6,25,1333.38,1383.0,1869816.0
1300,sudah,4,190,13,sudah,10,18,330,pijar,35,6,18,17104.9,2191.8,3164959.2
900,belum,11,60,19,belum,14,17,390,neon,21,12,24,4841.26,3342.24,4518708.4799999995
6600,sudah,11,50,19,belum,0,22,330,led,14,22,37,622.15,655.38,1113490.6199999999
6600,sudah,9,90,23,belum,8,17,80,neon,0,15,36,1918.42,885.3,1504124.7
3500,sudah,8,180,7,belum,4,3,20,pijar,26,12,68,1416.69,946.08,1607389.9200000002
450,belum,6,300,17,sudah,14,2,350,neon,13,16,5,3424.15,1243.2,515928.0
3500,belum,9,110,11,belum,9,8,370,neon,16,7,47,1702.51,1283.82,2181210.1799999997
2200,belum,12,170,24,belum,5,7,370,led,15,14,69,2206.62,2292.0,3309648.0
1300,sudah,12,130,7,belum,9,7,230,pijar,0,3,61,1161.88,762.3,1100761.2
2200,belum,3,200,18,belum,18,3,340,neon,27,6,69,1501.04,1210.14,1747442.1600000001
6600,sudah,16,290,5,sudah,10,21,140,led,23,11,3,18822.59,1600.77,2719708.23
2200,sudah,15,280,22,belum,18,14,310,neon,5,4,32,6288.9,5134.8,7414651.2
2200,sudah,7,70,2,belum,12,4,340,neon,39,23,42,2114.54,1649.22,2381473.68
900,sudah,3,90,19,belum,5,15,180,pijar,10,17,98,1796.51,1058.7,1431362.4000000001
900,sudah,9,190,12,sudah,12,24,300,neon,29,17,50,27338.12,3947.1,5336479.2
450,sudah,9,0,3,sudah,5,17,270,led,37,12,34,8072.31,1141.38,473672.70000000007
6600,belum,1,310,21,sudah,7,10,40,pijar,35,14,53,7545.14,1058.4,1798221.6
1300,belum,7,170,14,sudah,1,9,10,neon,33,10,16,1438.66,660.9,954339.6
5500,sudah,14,250,4,sudah,13,4,70,pijar,30,5,30,5135.01,664.2,1128475.8
2200,belum,6,360,19,belum,18,1,270,pijar,40,5,53,1868.15,1695.0,2447580.0
5500,belum,18,360,15,sudah,20,5,120,led,29,2,92,11098.4,3436.08,5837899.92
5500,sudah,20,50,23,sudah,18,19,290,neon,0,13,1,31475.05,3665.4,6227514.600000001
2200,sudah,20,310,1,sudah,9,11,40,led,26,22,3,8648.0,356.28,514468.31999999995
6600,sudah,20,230,20,sudah,15,5,20,neon,0,11,93,8537.53,2805.0,4765695.0
5500,belum,16,10,23,belum,16,1,290,led,2,17,36,454.03,286.32,486457.68
2200,sudah,17,0,9,sudah,0,24,100,led,33,1,19,55.87,18.81,27161.64
450,belum,16,0,21,sudah,4,21,290,neon,31,10,93,8466.47,1595.7,662215.5
3500,sudah,2,230,23,belum,10,5,100,led,18,1,32,826.81,484.68,823471.3200000001
450,sudah,16,350,8,belum,11,12,50,pijar,31,9,45,3175.27,1918.65,796239.75
1300,belum,7,330,6,sudah,1,16,310,led,33,19,62,2824.17,1730.82,2499304.08
450,sudah,12,60,9,sudah,18,9,130,led,13,9,55,14346.19,1019.25,422988.75
450,sudah,7,120,14,sudah,2,18,90,led,11,3,86,3447.91,535.14,222083.1
450,belum,19,360,4,belum,4,9,220,pijar,36,9,29,1959.68,1340.28,556216.2
1300,sudah,17,260,20,sudah,18,8,380,neon,7,14,15,15518.7,4337.7,6263638.8
6600,sudah,7,50,17,sudah,18,0,40,led,37,18,100,1864.98,2176.5,3697873.5
5500,sudah,5,10,24,sudah,11,3,50,pijar,3,11,72,2959.02,156.78,266369.22000000003
450,sudah,4,130,16,sudah,3,2,50,pijar,10,21,21,1196.9,390.9,162223.5
2200,sudah,18,310,8,sudah,14,3,370,pijar,30,16,7,5885.69,1906.2,2752552.8000000003
450,belum,10,300,5,belum,5,5,130,neon,23,24,49,1540.94,1358.94,563960.1
2200,sudah,6,100,23,belum,3,18,370,neon,0,8,66,1292.8,1013.4,1463349.5999999999
450,sudah,2,40,24,sudah,20,21,160,pijar,9,23,63,37312.49,2464.83,1022904.45
900,belum,13,70,2,sudah,7,19,180,led,13,18,56,12049.4,1165.92,1576323.84
3500,sudah,15,240,7,sudah,16,22,300,pijar,29,8,55,33146.36,4306.8,7317253.2
450,sudah,9,190,5,belum,9,16,350,neon,35,19,42,3598.61,2606.4,1081656.0
1300,belum,0,30,18,belum,18,3,70,neon,19,24,3,794.0,154.44,223011.36
450,sudah,15,280,20,belum,19,3,120,pijar,37,10,79,4046.08,3602.1,1494871.5
900,sudah,8,180,9,sudah,17,19,30,pijar,30,17,87,29421.64,2010.6,2718331.1999999997
2200,sudah,5,350,3,sudah,3,9,370,led,32,11,17,2822.55,636.72,919423.68
900,belum,10,30,5,sudah,20,7,390,pijar,34,23,17,14709.97,2081.82,2814620.64
3500,sudah,13,10,1,sudah,15,16,290,neon,25,21,35,22309.65,2643.15,4490711.850000001
450,sudah,20,180,5,sudah,15,24,40,pijar,2,1,97,30792.11,977.82,405795.30000000005
5500,sudah,15,290,17,belum,6,12,110,neon,16,2,69,2671.55,2522.34,4285455.66
450,sudah,4,170,2,belum,14,10,310,pijar,38,0,31,2266.53,1342.8,557262.0
2200,sudah,0,20,24,sudah,15,7,70,led,11,14,49,9130.86,446.88,645294.72
3500,belum,6,120,13,sudah,1,11,70,neon,11,12,52,1393.3,509.82,866184.1799999999
6600,sudah,9,310,1,belum,19,13,40,pijar,8,16,72,2885.53,656.58,1115529.4200000002
6600,sudah,4,90,10,sudah,17,3,390,led,39,7,19,4987.54,860.31,1461666.69
450,belum,17,320,9,belum,10,9,260,led,10,20,68,2874.82,2578.8,1070202.0
5500,belum,9,210,2,sudah,9,19,170,led,9,6,13,15053.4,1006.56,1710145.44
2200,belum,2,240,21,belum,19,6,320,pijar,1,6,69,2111.88,1409.22,2034913.68
1300,belum,14,140,19,sudah,16,1,200,pijar,14,14,0,2695.8,1213.2,1751860.8
2200,belum,2,300,10,belum,12,17,160,neon,1,7,87,2697.4,1177.47,1700266.68
6600,sudah,6,280,15,sudah,9,18,300,neon,31,15,33,15824.47,2674.35,4543720.649999999
450,sudah,9,250,16,belum,18,6,150,neon,38,23,5,2690.83,1697.1,704296.5
5500,sudah,12,160,0,sudah,13,20,20,pijar,28,22,94,24253.28,1893.12,3216410.88
6600,belum,3,240,2,belum,7,16,130,pijar,12,12,81,1879.77,829.92,1410034.0799999998
1300,sudah,7,70,5,belum,8,14,390,neon,38,4,88,2444.98,1785.18,2577799.92
450,sudah,1,120,12,sudah,12,17,160,neon,31,22,69,19216.35,2434.14,1010168.1
900,sudah,14,290,13,sudah,2,2,280,led,0,9,8,1641.06,1617.0,2186184.0
2200,sudah,17,180,19,sudah,1,10,220,neon,27,0,86,2324.22,1810.2,2613928.8000000003
2200,sudah,2,190,21,belum,5,9,380,pijar,8,13,66,1336.35,958.32,1383814.08
5500,belum,6,350,5,sudah,6,17,170,pijar,32,19,64,11164.88,2002.56,3402349.44
450,sudah,8,280,14,belum,8,22,300,neon,0,21,25,3527.78,2524.8,1047792.0000000001
1300,sudah,8,100,19,sudah,14,22,40,pijar,10,9,25,26561.82,893.1,1289636.4000000001
2200,sudah,16,360,17,belum,3,8,130,neon,7,2,6,2652.02,3033.72,4380691.68
5500,belum,9,300,7,belum,3,2,370,pijar,31,22,2,1816.71,674.52,1146009.48
1300,belum,7,180,11,belum,16,12,390,pijar,40,5,14,4190.53,2746.2,3965512.8
3500,sudah,0,50,20,belum,20,23,340,neon,0,13,12,7660.53,4692.0,7971708.0
5500,sudah,5,140,2,belum,3,19,70,pijar,33,3,14,832.68,203.28,345372.72000000003
1300,sudah,0,210,5,sudah,1,9,100,neon,17,11,1,859.69,32.61,47088.84
900,sudah,8,250,11,belum,18,4,100,pijar,39,4,93,1950.26,1311.24,1772796.48
2200,sudah,7,190,16,sudah,10,3,380,led,10,17,4,3343.24,1000.8,1445155.2
3500,belum,9,190,4,belum,2,23,390,neon,22,0,83,989.09,743.4,1263036.5999999999
3500,belum,2,160,3,belum,20,0,210,led,16,4,80,157.06,182.4,309897.60000000003
450,sudah,3,350,17,sudah,7,15,300,neon,15,22,4,10100.76,1520.1,630841.5
900,sudah,15,170,18,sudah,17,0,320,led,2,17,10,1154.38,1387.2,1875494.4000000001
450,belum,9,330,3,sudah,16,7,120,neon,19,0,89,9864.75,670.5,278257.5
5500,belum,9,0,5,belum,14,4,230,pijar,16,7,86,1225.16,675.36,1147436.6400000001
1300,sudah,7,210,20,sudah,5,22,270,neon,40,22,67,12368.67,3541.8,5114359.2
1300,sudah,14,320,8,sudah,3,8,290,pijar,19,10,72,3692.97,1694.4,2446713.6
5500,sudah,12,40,3,sudah,18,0,250,led,12,3,8,55.93,51.84,88076.16
900,belum,10,170,11,belum,13,23,300,neon,5,4,67,5203.44,3292.2,4451054.399999999
3500,sudah,13,110,24,sudah,2,0,320,pijar,15,18,52,1690.63,1450.8,2464909.1999999997
900,belum,8,10,20,belum,13,4,150,led,11,2,18,721.77,293.88,397325.76
900,sudah,3,150,0,belum,10,2,120,led,9,21,46,471.78,332.82,449972.64
6600,belum,5,290,11,belum,13,11,150,pijar,22,23,56,3702.84,1972.08,3350563.92
5500,belum,10,280,15,sudah,1,8,330,pijar,25,17,29,2801.18,1708.95,2903506.0500000003
2200,belum,11,360,12,sudah,12,8,220,neon,36,14,70,10699.17,3117.6,4501814.399999999
5500,belum,20,210,8,belum,17,12,290,pijar,13,14,7,4339.87,2821.02,4792912.9799999995
5500,sudah,13,110,10,belum,2,11,60,led,9,5,82,682.72,579.3,984230.7
5500,sudah,12,120,6,sudah,20,17,30,neon,10,10,66,28992.42,763.2,1296676.8
6600,belum,15,30,5,sudah,6,3,290,neon,36,8,12,1903.55,327.78,556898.22
3500,sudah,8,210,5,sudah,9,18,290,led,28,5,77,15091.79,1984.8,3372175.1999999997
5500,sudah,0,200,3,sudah,12,0,120,pijar,24,1,93,95.45,66.96,113765.04
6600,belum,9,320,22,belum,13,5,400,led,11,13,86,3026.05,3049.74,5181508.26
5500,sudah,19,200,23,sudah,11,18,210,pijar,2,20,83,19779.35,3969.0,6743331.0
450,belum,6,240,8,belum,16,16,390,led,1,6,75,4857.55,3354.3,1392034.5
3500,belum,14,130,9,sudah,14,10,310,led,4,1,44,13105.31,1798.68,3055957.3200000003
6600,belum,15,240,12,sudah,11,24,200,led,10,19,79,24687.99,3330.3,5658179.7
5500,belum,18,20,18,belum,16,0,200,pijar,0,12,85,226.53,194.4,330285.60000000003
3500,sudah,17,270,21,sudah,15,11,280,pijar,8,16,44,17543.12,4446.66,7554875.34
2200,sudah,2,190,4,sudah,9,20,90,neon,22,23,85,16656.66,1821.9,2630823.6
6600,belum,7,80,0,sudah,18,12,120,neon,23,11,67,19121.32,1286.13,2185134.87
5500,sudah,8,80,7,sudah,5,15,270,led,4,8,71,6903.59,810.06,1376291.94
5500,belum,7,70,1,sudah,12,21,0,led,23,11,2,21075.61,29.88,50766.119999999995
900,sudah,5,210,3,belum,6,18,130,neon,33,6,55,1688.01,842.4,1138924.8
6600,belum,3,250,1,sudah,20,11,310,led,4,8,39,19990.07,2105.94,3577992.06
900,sudah,17,80,11,belum,5,19,230,pijar,30,17,2,2667.98,1134.9,1534384.8
2200,belum,18,180,21,sudah,10,20,180,neon,18,24,62,20022.06,3924.72,5667295.68
1300,belum,16,230,1,sudah,15,7,160,led,24,8,50,9498.95,902.4,1303065.5999999999
900,sudah,20,20,1,belum,4,7,220,pijar,25,6,74,930.85,529.8,716289.6
1300,belum,10,350,9,belum,12,17,270,neon,0,20,32,3822.58,2597.4,3750645.6
1300,sudah,5,20,8,sudah,10,22,170,led,31,6,5,19299.12,1173.9,1695111.6
450,belum,10,70,22,belum,19,8,150,pijar,26,13,32,3124.7,1470.48,610249.2
3500,sudah,12,90,7,belum,19,11,130,neon,26,11,72,3258.36,1659.66,2819762.3400000003
900,belum,19,270,7,sudah,13,15,100,led,24,23,87,18821.58,3103.02,4195283.04
1300,sudah,7,300,14,sudah,2,10,220,neon,28,12,56,3076.46,1578.48,2279325.12
6600,sudah,1,10,17,sudah,8,3,300,neon,22,1,43,2209.16,249.48,423866.51999999996
5500,sudah,4,200,23,sudah,9,9,380,led,38,3,95,8203.8,1800.3,3058709.6999999997
1300,belum,9,100,17,belum,14,7,290,led,32,0,50,1911.49,1311.6,1893950.4
2200,belum,18,90,10,sudah,10,16,30,led,16,3,54,13938.6,707.76,1022005.44
5500,belum,4,260,3,belum,19,13,130,led,22,7,72,3261.87,1389.54,2360828.46
900,sudah,2,20,1,belum,4,0,250,pijar,22,21,85,1751.99,1179.3,1594413.5999999999
2200,belum,6,130,7,sudah,16,17,320,pijar,1,1,93,24854.02,2777.79,4011128.76
3500,sudah,18,270,13,sudah,17,20,70,pijar,21,10,6,30836.04,2647.2,4497592.8
6600,sudah,5,30,3,belum,11,10,40,pijar,15,13,75,1763.39,584.25,992640.75
5500,sudah,8,320,18,belum,8,3,20,neon,9,24,89,1883.54,1973.52,3353010.48
1300,sudah,18,310,8,sudah,19,11,360,neon,30,20,61,21396.45,4694.4,6778713.6
3500,sudah,2,340,21,belum,2,24,240,neon,2,22,19,1071.07,799.08,1357636.9200000002
900,belum,15,300,22,sudah,3,3,90,led,15,23,69,3799.58,3708.45,5013824.399999999
450,sudah,6,200,3,sudah,1,17,370,led,18,24,38,2125.32,789.18,327509.69999999995
3500,sudah,18,350,0,sudah,0,5,300,led,31,13,9,165.83,108.81,184868.19
900,sudah,12,300,8,sudah,2,23,220,led,31,3,1,4790.41,1170.39,1582367.28
5500,belum,3,0,12,belum,3,22,230,neon,8,15,76,1205.08,729.0,1238571.0
1300,sudah,1,120,10,belum,2,3,230,pijar,10,9,6,288.81,93.6,135158.4
900,sudah,12,280,15,belum,7,10,120,pijar,2,22,68,2178.0,1853.76,2506283.52
5500,belum,5,100,20,belum,4,1,60,led,0,1,82,298.21,307.2,521932.8
5500,sudah,1,80,18,sudah,11,1,380,neon,9,0,83,1052.8,168.6,286451.39999999997
2200,belum,19,330,9,belum,5,1,170,pijar,2,9,52,1482.83,1746.48,2521917.12
3500,belum,16,280,5,belum,16,23,10,led,30,18,90,5069.42,2240.4,3806439.6
450,belum,5,190,22,belum,3,16,320,led,31,3,86,1499.71,1327.74,551012.1
450,sudah,6,270,21,sudah,17,0,180,pijar,13,19,71,1682.57,1546.71,641884.65
2200,sudah,6,270,24,belum,4,17,170,neon,26,19,38,2470.39,2076.36,2998263.8400000003
1300,sudah,18,120,24,sudah,9,12,310,neon,23,1,54,11142.06,2596.86,3749865.8400000003
2200,sudah,14,30,4,sudah,19,5,60,pijar,12,18,59,8789.22,603.72,871771.68
3500,belum,2,20,3,belum,5,9,330,neon,14,5,62,876.51,579.3,984230.7
2200,sudah,9,300,0,sudah,5,2,390,led,26,1,31,949.12,141.18,203863.92
5500,belum,4,10,2,belum,14,7,210,pijar,9,21,24,1781.57,755.88,1284240.1199999999
900,sudah,17,230,8,sudah,4,4,220,neon,17,6,61,2373.94,1230.66,1663852.32
1300,belum,12,270,11,sudah,18,5,310,neon,33,18,18,9542.0,2226.96,3215730.24
2200,sudah,20,260,10,belum,0,8,370,led,11,11,23,1356.74,1643.49,2373199.56
6600,sudah,9,360,4,sudah,8,11,250,neon,13,4,14,8203.53,1070.64,1819017.36
2200,sudah,1,300,2,belum,1,24,70,pijar,2,19,83,404.15,163.02,235400.88
6600,sudah,1,20,23,sudah,20,20,260,led,2,16,25,35818.53,3157.8,5365102.2
5500,belum,6,70,18,sudah,12,10,340,neon,29,14,56,11878.21,2132.88,3623763.12
6600,sudah,1,260,7,sudah,19,4,300,led,0,24,54,6913.48,738.6,1254881.4000000001
900,belum,17,90,15,sudah,18,3,220,pijar,19,5,69,5701.19,1241.55,1678575.5999999999
900,belum,1,340,16,belum,16,3,70,pijar,27,21,93,2881.36,1845.93,2495697.36
2200,belum,9,200,10,belum,8,24,150,led,4,4,47,2804.66,1426.56,2059952.64
900,belum,17,120,15,belum,7,2,110,led,16,8,29,1047.85,1075.56,1454157.1199999999
900,sudah,14,200,1,sudah,18,14,290,pijar,6,7,55,22915.87,2345.7,3171386.4
1300,belum,2,300,22,belum,6,14,300,neon,1,1,6,1640.79,1152.18,1663747.9200000002
450,belum,12,20,3,belum,5,9,120,pijar,31,15,37,1779.36,699.75,290396.25
3500,belum,6,330,16,sudah,11,15,30,pijar,8,14,31,14915.06,1203.06,2043998.94
1300,sudah,3,90,9,belum,15,6,270,pijar,9,1,93,1449.74,827.01,1194202.44
1300,belum,18,40,15,sudah,9,11,160,pijar,34,21,100,11895.07,2941.2,4247092.8
450,belum,3,260,14,sudah,0,12,290,led,11,10,62,448.52,532.2,220863.00000000003
1300,sudah,6,190,8,belum,18,18,140,led,3,14,17,4123.21,1655.82,2391004.08
2200,belum,0,240,10,belum,19,17,120,pijar,14,5,91,3984.23,1353.9,1955031.6
2200,belum,6,200,1,belum,18,10,310,pijar,3,22,38,3077.46,1785.24,2577886.56
2200,sudah,14,250,4,belum,4,18,10,led,16,14,97,1537.73,1093.44,1578927.36
6600,sudah,11,230,14,sudah,11,24,270,neon,2,8,13,24554.29,3207.24,5449100.76
5500,belum,17,50,23,sudah,19,24,200,neon,22,15,2,40856.24,3342.3,5678567.7
5500,sudah,1,150,15,belum,11,4,210,led,25,0,2,654.59,344.7,585645.2999999999
2200,sudah,15,350,3,sudah,19,4,130,led,10,8,34,7025.71,850.5,1228122.0
1300,belum,7,10,1,belum,19,1,320,led,9,11,59,467.8,359.73,519450.12000000005
2200,belum,20,40,23,belum,15,7,170,pijar,35,13,81,3548.24,2193.15,3166908.6
3500,sudah,2,310,18,sudah,0,13,300,led,30,18,36,835.23,918.0,1559682.0
6600,belum,15,30,0,belum,1,17,190,neon,26,19,96,1559.95,1519.62,2581834.38
450,sudah,14,290,9,belum,15,15,370,neon,24,16,12,5073.84,3731.94,1548755.1
3500,belum,8,140,7,sudah,8,20,370,pijar,40,11,10,15813.34,2143.2,3641296.8
900,belum,10,320,9,sudah,12,21,110,pijar,15,19,49,23187.65,2114.55,2858871.6
450,sudah,13,210,6,sudah,20,8,280,led,2,9,15,14798.61,1843.5,765052.5
3500,belum,18,260,19,belum,16,17,60,led,40,5,58,5220.54,3505.2,5955334.8
1300,belum,10,90,4,sudah,10,20,20,neon,3,4,16,16864.35,233.76,337549.44
1300,belum,12,360,2,sudah,3,11,350,led,5,14,99,3406.82,813.6,1174838.4000000001
900,sudah,4,130,20,belum,7,19,400,pijar,5,2,6,2684.21,1909.8,2582049.6
6600,belum,4,140,14,belum,17,17,280,pijar,5,8,4,4677.82,2667.6,4532252.399999999
900,sudah,7,340,24,sudah,7,18,20,led,21,21,60,12649.47,2583.0,3492216.0
1300,belum,10,270,15,sudah,13,23,220,pijar,20,22,91,29177.9,4389.6,6338582.4
3500,sudah,11,200,20,belum,13,8,190,neon,29,1,8,2467.5,1919.76,3261672.2399999998
900,sudah,8,240,19,belum,16,23,220,pijar,30,6,95,6706.6,4036.2,5456942.399999999
450,sudah,16,170,10,belum,7,16,100,neon,1,15,44,1931.06,1171.8,486297.0
5500,belum,14,210,23,sudah,5,16,210,led,8,8,77,8852.94,2680.44,4554067.5600000005
3500,sudah,17,240,8,belum,2,24,270,led,3,15,82,1613.85,1478.7,2512311.3000000003
3500,belum,1,140,18,belum,18,19,290,neon,9,19,53,5646.87,3322.89,5645590.109999999
5500,sudah,18,300,3,sudah,7,19,90,led,11,9,94,11996.01,1124.28,1910151.72
5500,sudah,1,330,5,belum,4,22,240,led,29,21,49,2121.66,1578.33,2681582.67
5500,belum,2,30,4,belum,13,8,310,led,32,1,72,1726.64,1043.52,1772940.48
3500,belum,3,320,19,sudah,7,14,320,neon,31,5,52,9604.49,1729.8,2938930.1999999997
900,sudah,8,120,22,belum,7,12,300,neon,36,0,67,1855.96,1389.6,1878739.2
1300,sudah,8,300,22,belum,0,17,130,led,9,2,12,1289.2,1590.48,2296653.12
3500,sudah,16,110,14,sudah,2,5,340,pijar,18,6,2,1741.4,847.68,1440208.3199999998
3500,sudah,6,0,24,sudah,9,9,160,neon,30,9,71,7659.06,963.9,1637666.0999999999
5500,belum,16,180,8,sudah,13,3,250,led,38,23,26,4758.71,1665.42,2829548.58
900,sudah,2,230,13,belum,1,21,230,pijar,26,20,34,1788.98,854.7,1155554.4000000001
2200,sudah,18,270,23,belum,16,22,130,neon,12,4,70,6945.68,4827.0,6970188.0
900,belum,8,120,20,sudah,6,12,10,led,34,20,61,7615.57,1842.0,2490384.0
2200,belum,9,210,2,belum,3,14,110,pijar,3,21,27,718.23,303.03,437575.31999999995
5500,sudah,4,160,22,belum,18,9,60,led,39,16,44,2752.64,1537.68,2612518.3200000003
3500,belum,14,120,10,belum,14,17,90,led,22,13,98,3707.98,1987.44,3376660.56
450,sudah,6,240,16,sudah,17,19,350,led,12,12,29,30263.38,4207.98,1746311.6999999997
5500,belum,11,150,9,belum,19,12,70,led,15,17,96,3348.24,1658.7,2818131.3000000003
900,sudah,20,250,3,sudah,4,17,0,led,37,24,3,6272.91,529.92,716451.84
450,sudah,6,20,2,sudah,8,4,390,neon,34,12,46,3592.94,944.64,392025.6
5500,sudah,15,160,7,sudah,0,8,400,neon,26,13,8,634.14,585.12,994118.88
1300,belum,9,30,3,belum,3,8,10,led,21,12,67,685.96,538.02,776900.88
1300,belum,18,170,15,belum,1,1,20,pijar,27,8,28,1678.79,1559.04,2251253.76
1300,belum,9,250,24,belum,7,19,350,led,3,20,11,3592.16,3036.3,4384417.2
1300,sudah,17,340,8,belum,4,8,120,led,10,10,14,1537.7,1544.4,2230113.6
2200,belum,19,180,16,sudah,17,12,360,led,16,4,65,20191.99,3969.6,5732102.399999999
5500,sudah,4,30,23,belum,18,8,270,pijar,34,21,82,4901.95,3005.64,5106582.359999999
5500,belum,10,30,8,sudah,14,19,180,neon,39,18,40,24342.36,2350.8,3994009.2
900,belum,18,210,19,sudah,19,2,290,pijar,22,20,50,6497.11,3145.2,4252310.399999999
450,sudah,9,240,4,sudah,2,9,370,led,19,22,45,2393.31,1023.3,424669.5
1300,belum,18,230,9,sudah,13,21,240,neon,17,1,47,25228.88,3107.37,4487042.28
6600,belum,19,140,16,belum,2,1,400,neon,18,20,39,1597.89,1722.0,2925678.0
5500,sudah,8,90,9,sudah,20,21,220,led,25,4,35,37442.18,3071.4,5218308.600000001
5500,sudah,14,210,24,sudah,9,9,80,neon,2,5,81,8659.81,2335.5,3968014.5
450,sudah,2,100,1,belum,12,16,50,pijar,38,18,85,4485.9,2038.2,845853.0
450,belum,0,170,10,sudah,8,5,30,led,22,4,38,3457.72,136.32,56572.799999999996
2200,sudah,18,330,17,belum,4,8,300,neon,29,15,85,4009.58,4426.65,6392082.6
1300,sudah,10,20,0,belum,18,7,70,neon,2,8,39,1320.71,283.32,409114.08
6600,sudah,5,140,3,sudah,0,13,320,pijar,11,2,51,118.52,96.66,164225.34
450,sudah,18,360,22,sudah,16,5,380,pijar,35,2,22,10982.21,5235.0,2172525.0
5500,sudah,0,100,12,belum,20,5,70,led,0,7,9,1030.83,210.0,356790.0
6600,sudah,12,360,6,sudah,12,4,400,neon,40,9,60,5746.17,2001.6,3400718.4
5500,sudah,1,280,18,belum,17,17,10,neon,25,14,31,3106.6,563.4,957216.6
450,belum,10,340,17,belum,1,16,190,led,6,0,80,1607.31,1825.2,757458.0
3500,sudah,8,60,8,belum,14,1,40,led,25,0,30,239.13,132.0,224268.0
3500,sudah,20,120,20,belum,8,15,180,neon,38,11,58,3523.31,2815.32,4783228.680000001
450,sudah,16,360,14,belum,1,1,320,pijar,11,11,42,2298.0,2581.26,1071222.9000000001
1300,sudah,12,160,16,sudah,15,15,170,pijar,11,0,86,20414.13,2069.1,2987780.4
450,sudah,14,110,24,sudah,20,5,330,neon,18,20,33,10494.41,2455.2,1018907.9999999999
900,belum,18,310,22,sudah,20,8,280,pijar,40,3,1,17579.56,5030.4,6801100.8
5500,belum,18,110,9,sudah,2,15,260,led,33,0,73,3139.2,768.6,1305851.4000000001
6600,belum,16,350,16,sudah,5,15,90,pijar,31,6,73,9225.22,3297.84,5603030.16
3500,belum,17,310,9,belum,18,23,260,led,19,21,64,7945.72,5418.18,9205487.82
3500,belum,18,320,13,belum,11,2,220,led,15,16,95,2701.44,3075.6,5225444.399999999
450,sudah,14,190,19,sudah,12,11,230,led,22,18,82,13803.48,3401.16,1411481.4
450,sudah,17,250,12,sudah,12,15,110,led,24,1,2,16715.77,2125.44,882057.6
3500,belum,10,10,12,belum,11,7,210,pijar,30,19,8,2231.18,657.9,1117772.0999999999
1300,belum,10,180,0,belum,18,6,0,neon,27,5,84,1262.88,340.2,491248.8
1300,sudah,17,150,10,sudah,6,15,100,pijar,30,11,37,9227.3,1401.3,2023477.2
900,belum,15,110,9,sudah,8,0,200,neon,4,18,50,496.91,553.5,748332.0
3500,sudah,5,30,18,belum,2,4,370,pijar,38,2,89,517.75,372.72,633251.28
6600,belum,13,110,7,belum,8,6,340,neon,15,10,80,1404.95,1149.9,1953680.1
5500,belum,4,130,10,belum,12,8,220,led,33,12,7,1603.71,872.76,1482819.24
900,belum,4,210,3,sudah,8,12,20,pijar,34,8,17,8703.09,271.92,367635.84
450,sudah,17,290,9,belum,11,9,50,pijar,3,8,35,2113.96,1504.8,624492.0
900,sudah,14,310,1,sudah,5,7,310,led,6,2,58,3295.55,476.58,644336.16
3500,belum,2,350,15,sudah,20,23,360,neon,39,23,45,43830.79,6493.95,11033221.049999999
450,sudah,18,340,21,belum,18,22,20,neon,33,0,72,6722.33,4093.2,1698678.0
2200,belum,7,90,7,belum,7,2,330,led,34,6,73,735.48,717.66,1036301.0399999999
900,belum,6,320,19,sudah,20,6,380,pijar,19,7,32,12293.31,2590.08,3501788.1599999997
3500,belum,16,60,24,sudah,16,22,80,pijar,5,2,97,30665.24,1565.1,2659104.9
900,sudah,15,110,4,belum,8,22,180,pijar,2,16,1,2495.95,1149.36,1553934.72
5500,belum,18,230,5,belum,16,13,370,led,33,13,42,4626.83,3470.34,5896107.66
3500,sudah,13,280,6,sudah,7,21,390,pijar,15,10,51,14576.62,2604.6,4425215.399999999
2200,sudah,1,180,5,sudah,14,2,140,pijar,20,22,31,3556.61,553.8,799687.2
900,belum,4,90,7,belum,15,24,360,led,11,10,64,6417.48,4174.8,5644329.600000001
3500,belum,0,220,23,belum,0,10,140,led,20,14,35,286.3,294.0,499506.0
6600,sudah,17,110,19,sudah,13,5,390,pijar,37,5,21,7343.0,1942.95,3301072.0500000003
