id_user,daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,others_power_total,co2_produce_electric_per_month,biaya_per_month,watt_per_month
19320,2200,belum,20,300,sudah,7,9,40,pijar,6,1,83,23,8.00,13061.5327,9.041
19321,6600,belum,10,230,sudah,4,13,100,neon,32,8,2,442,7.49,14367.82662,8.454
19322,2200,sudah,17,210,belum,15,10,140,pijar,11,18,20,108,25.23,41373.3186,28.638
19323,3500,sudah,13,30,sudah,9,1,220,pijar,16,21,47,141,15.75,31106.49759,18.303
19324,1300,belum,11,350,belum,9,23,390,led,8,16,58,54,77.37,132996.1926,92.058
19325,450,sudah,6,170,sudah,18,23,50,pijar,16,17,83,505,40.33,18592.415,44.801
19326,6600,belum,10,0,sudah,5,11,140,neon,18,18,7,531,9.22,17843.36547,10.499
19327,450,belum,8,100,belum,20,9,220,led,39,18,19,454,46.18,22489.68,54.192
19328,5500,sudah,11,200,belum,20,9,240,led,35,10,86,164,63.73,128593.2379,75.664
19329,2200,sudah,13,80,belum,0,10,330,led,35,23,65,217,44.17,77409.9154,53.582
19330,900,sudah,8,40,sudah,17,6,130,neon,28,0,71,468,12.32,18992.896,14.048
19331,450,belum,16,260,sudah,13,1,180,neon,8,6,94,438,9.59,4751.75,11.45
19332,450,sudah,14,330,sudah,12,21,100,neon,1,6,19,253,26.70,12527.605,30.187
19333,1300,sudah,1,70,belum,14,14,0,neon,25,10,99,993,22.98,37292.0411,25.813
19334,450,belum,0,260,belum,11,3,360,pijar,16,12,92,754,25.47,12573.67,30.298
19335,1300,sudah,17,120,sudah,18,2,160,neon,18,3,29,572,8.53,14357.4286,9.938
19336,450,sudah,7,140,sudah,13,18,60,pijar,28,8,100,529,33.29,15748.835,37.949
19337,5500,belum,16,340,belum,14,10,200,neon,22,3,88,607,34.01,67734.76815,39.855
19338,900,sudah,5,250,belum,0,0,40,pijar,7,14,1,662,1.85,2717.52,2.01
19339,450,sudah,10,20,belum,7,19,380,led,26,17,76,687,71.01,35282.885,85.019
19340,6600,belum,20,310,belum,13,15,190,led,27,7,46,581,44.91,89267.81325,52.525
19341,5500,sudah,18,100,belum,7,17,400,neon,32,7,69,228,54.60,110612.2105,65.084
19342,6600,belum,1,280,sudah,12,10,220,pijar,35,11,13,560,28.03,54801.34485,32.245
19343,1300,sudah,10,260,sudah,16,18,110,led,12,1,24,167,30.68,50181.6545,34.735
19344,450,sudah,9,170,sudah,9,0,170,pijar,15,22,8,612,4.56,1984.53,4.782
19345,3500,belum,20,20,sudah,5,16,210,led,6,2,58,335,15.65,30984.13143,18.231
19346,5500,sudah,1,0,sudah,9,9,320,pijar,39,5,38,445,28.65,57401.62575,33.775
19347,450,sudah,4,220,sudah,1,8,90,neon,5,4,9,553,2.00,968.195,2.333
19348,5500,belum,7,80,sudah,8,19,300,pijar,34,19,7,636,44.40,87216.48054,51.318
19349,6600,belum,13,360,sudah,20,2,200,pijar,26,2,69,76,13.86,27777.11832,16.344
19350,450,sudah,8,260,sudah,17,19,400,neon,5,23,97,452,119.66,59298.105,142.887
19351,2200,belum,3,210,sudah,3,21,360,neon,28,1,63,648,21.59,37160.5734,25.722
19352,6600,sudah,11,320,sudah,8,3,310,pijar,26,23,90,187,54.58,110413.3655,64.967
19353,1300,belum,4,170,sudah,6,24,380,pijar,12,13,86,316,58.06,99875.0004,69.132
19354,450,sudah,10,260,belum,11,22,50,pijar,20,18,18,652,20.70,9060.28,21.832
19355,2200,sudah,1,330,sudah,17,7,400,led,8,4,80,154,42.42,73165.3868,50.644
19356,450,belum,2,240,belum,20,21,200,pijar,16,3,10,108,73.49,35303.22,85.068
19357,5500,sudah,5,90,sudah,10,9,80,neon,15,10,35,853,12.04,23373.63609,13.753
19358,3500,belum,13,150,belum,1,23,310,led,16,6,29,521,10.44,21048.67905,12.385
19359,5500,sudah,6,220,belum,18,17,40,pijar,20,23,6,701,17.46,28927.70013,17.021
19360,450,belum,16,240,sudah,14,19,260,pijar,17,4,72,268,66.28,32438.06,78.164
19361,6600,sudah,14,190,belum,8,21,250,pijar,22,19,57,85,58.51,116538.4716,68.571
19362,6600,sudah,13,200,sudah,4,1,210,pijar,25,21,98,235,46.24,93686.59125,55.125
19363,5500,sudah,12,330,sudah,20,20,290,neon,37,2,27,45,103.11,207347.7586,122.003
19364,3500,belum,17,300,sudah,2,24,330,pijar,37,22,95,655,83.03,168126.0053,98.925
19365,5500,belum,12,250,belum,12,24,190,led,40,4,59,704,58.24,115336.9039,67.864
19366,450,belum,9,140,sudah,11,18,140,led,2,9,52,585,26.53,12657.915,30.501
19367,5500,belum,4,310,sudah,17,0,330,pijar,3,12,73,213,3.43,6935.78193,4.081
19368,450,belum,9,330,belum,8,18,160,pijar,26,16,73,147,48.39,23457.875,56.525
19369,450,belum,7,200,sudah,8,1,60,pijar,6,22,19,796,4.58,2151.36,5.184
19370,6600,sudah,5,210,belum,11,19,280,neon,8,20,36,642,56.01,112121.3932,65.972
19371,450,sudah,3,350,sudah,9,4,20,pijar,21,19,40,260,15.75,7465.85,17.99
19372,900,belum,12,240,sudah,4,1,20,pijar,40,1,90,395,5.87,9403.16,6.955
19373,6600,sudah,9,240,belum,6,13,330,led,23,24,47,177,45.13,91810.31013,54.021
19374,450,belum,5,350,belum,8,8,60,led,15,10,31,493,9.41,4454.195,10.733
19375,6600,belum,2,200,sudah,19,18,320,neon,23,10,94,409,110.78,224115.3216,131.869
19376,2200,belum,16,280,sudah,16,8,310,pijar,24,4,66,683,43.17,73938.3013,51.179
19377,900,sudah,13,290,belum,7,17,260,led,17,7,43,597,34.27,54653.248,40.424
19378,900,sudah,0,200,belum,13,20,290,neon,10,17,5,270,65.08,103455.04,76.52
19379,5500,belum,7,270,sudah,0,10,20,neon,34,17,74,302,37.17,76417.66692,44.964
19380,5500,sudah,1,170,sudah,12,10,100,led,1,7,9,334,11.20,21357.99351,12.567
19381,2200,belum,2,130,belum,11,3,160,led,26,3,24,937,7.16,12061.8003,8.349
19382,6600,sudah,1,120,sudah,0,10,80,led,13,6,85,465,5.94,12262.10895,7.215
19383,450,belum,18,310,sudah,2,3,260,neon,10,9,8,223,6.81,3354.445,8.083
19384,2200,sudah,12,340,belum,15,22,250,led,5,23,7,228,74.79,126574.5011,87.613
19385,5500,belum,19,130,sudah,18,17,10,led,11,16,26,479,11.09,17989.52505,10.585
19386,5500,sudah,12,160,belum,4,18,370,pijar,36,17,75,959,63.63,128176.8531,75.419
19387,450,sudah,17,130,belum,11,3,330,pijar,11,18,10,210,13.27,6345.35,15.29
19388,900,belum,18,310,belum,19,18,400,pijar,2,8,11,222,120.17,193035.856,142.778
19389,2200,belum,3,310,sudah,19,8,50,led,4,18,35,800,10.87,17119.695,11.85
19390,2200,sudah,15,170,belum,5,6,40,neon,39,4,26,546,7.26,12066.1344,8.352
19391,2200,sudah,17,30,belum,8,21,160,led,40,10,20,147,30.77,51340.3039,35.537
19392,6600,belum,10,30,sudah,18,13,130,led,27,8,39,877,34.65,68016.89013,40.021
19393,3500,belum,11,290,sudah,4,23,370,pijar,3,4,29,878,32.30,65357.12568,38.456
19394,6600,belum,7,240,belum,3,6,340,neon,36,23,59,744,47.63,97546.22388,57.396
19395,450,belum,2,150,belum,15,23,30,neon,16,16,25,62,17.15,7101.48,17.112
19396,1300,belum,13,230,sudah,14,20,10,led,20,13,52,654,18.57,28841.9908,19.964
19397,5500,sudah,18,190,sudah,15,4,0,pijar,12,14,78,559,14.85,29033.07099,17.083
19398,1300,belum,13,280,sudah,10,0,240,pijar,40,21,21,536,19.46,31517.5752,21.816
19399,6600,belum,2,270,belum,5,6,150,neon,3,13,91,62,7.38,14702.63403,8.651
19400,900,belum,8,310,belum,3,18,70,led,2,10,14,922,6.63,10088.624,7.462
19401,1300,belum,16,80,sudah,13,17,170,pijar,9,2,79,618,35.29,59073.783,40.89
19402,1300,sudah,15,180,sudah,3,24,90,pijar,14,16,38,358,15.82,26076.835,18.05
19403,3500,sudah,9,170,sudah,17,16,270,pijar,26,1,3,575,64.12,128523.5572,75.623
19404,3500,belum,4,140,belum,2,5,340,pijar,15,22,14,437,8.09,15324.66201,9.017
19405,3500,belum,1,150,belum,5,24,190,led,1,17,79,252,21.18,41714.96385,24.545
19406,5500,belum,2,100,sudah,8,10,40,led,3,18,83,979,7.88,15059.53533,8.861
19407,6600,sudah,10,360,sudah,2,15,270,pijar,25,11,41,810,20.27,40423.32105,23.785
19408,2200,belum,1,220,belum,3,20,50,neon,31,17,46,706,23.86,40694.3096,28.168
19409,3500,belum,17,140,belum,11,11,230,pijar,18,23,62,12,47.71,94986.7317,55.89
19410,5500,sudah,12,50,belum,5,9,380,neon,31,4,92,183,24.53,49780.93323,29.291
19411,450,belum,7,140,sudah,10,20,370,neon,15,20,60,649,78.43,38856.035,93.629
19412,1300,belum,10,310,sudah,12,12,110,pijar,7,7,89,519,20.74,34412.754,23.82
19413,6600,sudah,14,140,sudah,3,17,190,led,34,19,75,853,50.56,103591.4521,60.953
19414,2200,sudah,14,30,sudah,7,13,220,pijar,5,2,48,77,17.99,30334.3659,20.997
19415,1300,belum,6,70,sudah,7,23,30,neon,21,0,2,502,5.94,8309.9144,5.752
19416,450,belum,0,110,belum,14,3,270,pijar,28,9,56,253,21.89,10667.575,25.705
19417,3500,sudah,9,290,sudah,13,3,320,neon,13,18,91,177,30.42,62136.51633,36.561
19418,3500,sudah,8,270,belum,9,20,260,led,37,10,94,638,70.87,143402.9423,84.378
19419,450,belum,9,340,belum,8,10,230,led,17,12,21,5,21.90,10685.835,25.749
19420,5500,belum,17,120,belum,9,18,350,led,5,3,32,994,50.87,102335.4994,60.214
19421,1300,belum,18,340,sudah,17,20,350,led,30,12,94,542,133.48,230432.5394,159.502
19422,6600,belum,15,280,belum,6,4,260,pijar,32,13,19,611,16.58,32214.59115,18.955
19423,6600,sudah,12,90,belum,10,1,130,led,22,14,13,832,6.13,12263.80848,7.216
19424,5500,belum,7,300,belum,17,8,180,pijar,37,19,71,360,65.50,130613.9791,76.853
19425,2200,belum,1,310,belum,19,21,400,led,6,23,41,885,139.98,240474.6491,166.453
19426,450,belum,11,220,sudah,6,11,300,pijar,34,22,60,222,57.09,27938.63,67.322
19427,900,sudah,7,180,sudah,7,3,160,led,38,12,88,295,37.22,60898.136,45.043
19428,3500,sudah,8,180,belum,11,14,390,neon,4,21,39,999,55.35,111786.5858,65.775
19429,1300,sudah,15,30,sudah,16,10,350,led,6,9,15,33,48.26,82771.1971,57.293
19430,900,belum,7,100,belum,4,21,220,neon,19,14,52,221,28.14,44931.016,33.233
19431,6600,belum,14,140,sudah,2,21,360,neon,13,5,71,879,18.93,38365.19022,22.574
19432,450,sudah,16,180,sudah,17,7,150,neon,0,4,15,39,18.00,8619.135,20.769
19433,3500,sudah,17,340,belum,16,12,110,pijar,14,11,59,516,31.96,62036.24406,36.502
19434,5500,belum,6,20,sudah,1,11,370,neon,31,8,67,688,17.85,36529.69782,21.494
19435,5500,belum,1,320,sudah,10,7,50,neon,3,19,91,292,8.18,15803.92947,9.299
19436,1300,belum,6,160,belum,12,15,350,led,37,3,97,503,63.30,108684.781,75.23
19437,5500,belum,0,100,sudah,5,13,150,led,32,23,73,611,53.18,108921.1782,64.089
19438,1300,sudah,8,250,sudah,13,20,90,led,8,17,22,651,25.81,41958.4221,29.043
19439,6600,sudah,13,210,sudah,20,16,110,neon,36,19,84,171,81.11,162401.9882,95.557
19440,2200,belum,6,110,belum,13,18,270,pijar,21,19,72,493,79.08,134445.2267,93.061
19441,900,belum,0,110,belum,4,8,350,neon,1,22,10,937,10.42,16706.664,12.357
19442,450,belum,18,160,belum,2,1,170,led,28,1,54,58,4.05,1987.85,4.79
19443,2200,sudah,17,160,sudah,0,4,340,pijar,34,7,97,72,21.74,37385.9466,25.878
19444,5500,belum,8,40,belum,19,10,180,pijar,1,2,5,311,30.26,59213.32473,34.841
19445,3500,sudah,15,140,sudah,14,11,200,led,34,22,31,851,48.06,96769.53867,56.939
19446,900,sudah,9,110,belum,20,16,160,neon,32,5,17,791,48.57,75307.752,55.701
19447,1300,sudah,0,10,belum,4,8,360,pijar,10,6,74,1,13.47,23058.8567,15.961
19448,2200,belum,6,150,sudah,14,22,310,led,10,17,26,12,85.02,145643.0964,100.812
19449,6600,belum,2,310,belum,20,3,40,neon,10,20,9,352,4.86,8789.96916,5.172
19450,450,belum,12,30,sudah,15,10,280,led,2,12,93,479,38.14,18704.465,45.071
19451,2200,belum,17,10,belum,7,14,90,pijar,10,14,40,284,13.39,21488.4678,14.874
19452,5500,sudah,4,0,sudah,20,19,90,pijar,38,13,98,781,72.11,141728.9053,83.393
19453,3500,belum,17,180,belum,5,20,270,neon,24,24,29,198,39.73,79813.32786,46.962
19454,2200,belum,1,190,sudah,4,19,140,pijar,35,9,25,627,16.99,27928.9404,19.332
19455,1300,belum,8,200,sudah,10,24,370,led,14,15,35,259,82.23,141593.6023,98.009
19456,1300,belum,1,60,belum,8,22,260,neon,38,2,7,473,39.96,67648.0775,46.825
19457,3500,belum,18,220,sudah,2,8,260,neon,9,8,57,467,10.66,21568.73523,12.691
19458,3500,sudah,12,150,belum,20,15,0,pijar,13,0,94,103,4.22,3234.20559,1.903
19459,900,sudah,9,180,sudah,3,13,220,led,18,3,74,912,12.74,20426.016,15.108
19460,2200,sudah,18,280,sudah,14,20,320,neon,16,15,77,67,95.10,163521.2589,113.187
19461,6600,belum,4,160,sudah,15,12,350,pijar,11,4,2,846,54.39,109745.4502,64.574
19462,6600,sudah,0,130,belum,14,11,140,neon,10,19,9,446,20.87,40306.05348,23.716
19463,2200,sudah,12,30,sudah,16,7,180,led,1,6,40,273,18.14,30386.3751,21.033
19464,1300,belum,8,250,sudah,9,14,0,pijar,33,10,0,328,3.48,3363.2616,2.328
19465,6600,sudah,9,300,sudah,11,7,50,led,18,8,71,514,14.82,29381.47464,17.288
19466,6600,sudah,20,160,belum,15,12,300,led,1,14,64,504,49.72,99592.458,58.6
19467,3500,sudah,1,320,sudah,9,6,290,pijar,18,10,75,141,25.02,50341.77813,29.621
19468,1300,belum,1,360,belum,5,3,350,pijar,34,18,57,910,35.18,59816.3588,41.404
19469,450,sudah,5,10,belum,0,2,130,led,37,12,97,616,35.98,18149.61,43.734
19470,1300,sudah,12,40,sudah,14,24,250,led,27,7,12,882,74.45,126599.061,87.63
19471,450,sudah,10,130,belum,20,6,100,led,40,23,48,426,48.74,24022.69,57.886
19472,5500,sudah,10,350,sudah,13,10,250,led,40,14,83,269,68.98,140634.408,82.749
19473,450,sudah,16,10,belum,0,4,300,pijar,28,18,82,962,35.80,17616.75,42.45
19474,2200,belum,6,190,belum,3,3,200,neon,13,17,55,324,12.85,22275.8293,15.419
19475,450,belum,11,130,sudah,14,21,0,neon,40,0,47,223,3.60,685.995,1.653
19476,450,belum,20,360,belum,18,10,250,led,8,1,85,261,45.24,22053.515,53.141
19477,5500,sudah,12,70,sudah,2,11,110,pijar,18,22,51,768,20.80,41169.41472,24.224
19478,5500,sudah,9,60,sudah,6,7,210,led,12,11,5,659,9.14,18149.28087,10.679
19479,2200,sudah,13,100,belum,4,18,330,pijar,38,12,77,541,51.30,87712.0711,60.713
19480,1300,sudah,8,280,belum,8,6,110,pijar,18,17,9,954,10.21,16221.0916,11.228
19481,5500,belum,6,20,sudah,20,15,310,pijar,37,0,48,979,79.42,159924.0735,94.099
19482,1300,belum,15,240,sudah,12,3,350,neon,35,5,48,144,20.72,35747.6568,24.744
19483,2200,belum,5,220,sudah,8,16,310,neon,5,15,0,447,34.82,59560.6469,41.227
19484,2200,belum,17,40,sudah,20,7,0,neon,36,1,68,289,3.95,4936.5399,3.417
19485,6600,belum,13,260,belum,19,0,10,pijar,12,19,24,938,8.51,16638.3987,9.79
19486,450,sudah,7,170,sudah,14,17,370,led,8,14,90,138,83.39,41279.22,99.468
19487,450,belum,15,60,sudah,11,1,40,pijar,18,23,13,296,6.66,2912.47,7.018
19488,3500,sudah,19,260,sudah,14,22,350,neon,31,9,71,468,111.59,226066.382,133.017
19489,3500,sudah,20,170,sudah,12,16,400,neon,2,12,84,959,69.75,141358.4078,83.175
19490,6600,belum,11,60,belum,6,8,320,pijar,35,18,81,781,57.23,115280.8194,67.831
19491,900,belum,16,80,belum,5,13,190,led,33,13,3,617,13.47,21001.968,15.534
19492,450,belum,4,70,sudah,14,9,20,led,14,1,40,524,4.14,1611.86,3.884
19493,2200,belum,7,180,sudah,9,14,10,neon,10,19,59,651,12.85,20776.2307,14.381
19494,3500,belum,8,100,belum,8,22,280,neon,14,21,18,994,47.92,95795.70798,56.366
19495,450,sudah,11,230,sudah,2,1,290,neon,1,15,92,167,3.90,1932.655,4.657
19496,5500,belum,7,270,sudah,18,18,380,neon,37,19,62,432,141.36,287268.1568,169.028
19497,900,sudah,14,100,belum,3,14,110,led,35,16,32,688,20.75,33297.056,24.628
19498,1300,sudah,0,180,belum,13,21,380,pijar,21,13,2,495,88.77,151377.1107,104.781
19499,450,belum,1,110,belum,20,14,120,led,36,10,42,658,43.08,20537.52,49.488
19500,6600,sudah,3,100,belum,3,12,180,pijar,22,23,44,208,25.22,49714.65156,29.252
19501,2200,sudah,10,40,belum,6,18,340,pijar,9,16,39,88,36.36,61867.8328,42.824
19502,2200,sudah,13,240,sudah,18,11,300,pijar,31,5,76,633,63.26,108255.7051,74.933
19503,450,belum,10,350,sudah,12,9,150,pijar,23,12,64,658,32.53,15779.13,38.022
19504,2200,sudah,8,130,belum,12,18,350,neon,16,16,67,910,79.69,136815.9794,94.702
19505,5500,belum,11,180,belum,15,10,400,led,11,21,10,952,54.90,110880.7363,65.242
19506,3500,sudah,20,330,belum,5,8,30,neon,10,3,16,843,7.95,15504.81219,9.123
19507,2200,sudah,9,110,belum,1,22,100,neon,26,15,23,216,10.56,17879.6072,12.376
19508,2200,belum,10,120,belum,18,19,40,neon,39,24,5,121,19.58,28433.1407,19.681
19509,450,belum,14,110,sudah,14,6,180,pijar,21,24,71,57,44.65,21787.915,52.501
19510,3500,sudah,2,360,belum,8,9,150,led,13,11,65,207,17.90,35727.51966,21.022
19511,900,sudah,18,260,sudah,18,23,160,led,3,1,38,820,62.09,97146.608,71.854
19512,6600,belum,19,260,belum,13,0,290,led,25,17,38,527,17.91,36738.74001,21.617
19513,6600,belum,7,160,belum,13,15,10,neon,14,16,6,663,5.99,8628.51381,5.077
19514,450,sudah,11,70,sudah,4,18,330,pijar,16,12,49,115,28.86,14131.995,34.053
19515,6600,belum,13,320,sudah,18,1,400,neon,10,10,12,409,10.88,22041.20457,12.969
19516,900,sudah,9,330,belum,9,11,70,led,24,24,33,407,25.06,39633.88,29.315
19517,900,belum,20,210,belum,16,24,40,pijar,12,6,98,356,25.68,36466.144,26.972
19518,900,sudah,18,10,sudah,5,5,130,led,28,5,58,304,10.03,16026.608,11.854
19519,6600,belum,8,50,sudah,16,1,380,pijar,22,22,58,308,29.61,59245.6158,34.86
19520,6600,belum,11,100,sudah,15,6,80,led,31,17,12,466,13.21,25645.9077,15.09
19521,3500,sudah,14,330,sudah,8,16,220,pijar,12,12,24,825,31.67,62986.28133,37.061
19522,3500,belum,15,20,belum,4,9,60,led,3,0,38,617,2.92,5229.45381,3.077
19523,2200,sudah,3,70,belum,13,17,240,led,31,18,93,73,88.32,152006.9999,105.217
19524,1300,belum,19,300,sudah,6,6,400,led,5,10,65,213,19.70,34041.4661,23.563
19525,5500,sudah,2,110,sudah,16,9,150,neon,21,7,22,972,22.49,44231.96778,26.026
19526,6600,sudah,10,210,belum,7,1,80,neon,35,4,29,670,6.24,12559.5267,7.39
19527,6600,belum,4,320,sudah,3,22,270,led,8,6,53,493,18.67,37622.49561,22.137
19528,2200,sudah,10,180,belum,11,23,240,pijar,40,6,16,245,57.29,96224.2435,66.605
19529,5500,sudah,10,20,sudah,14,16,220,led,17,10,85,888,54.90,110160.1355,64.818
19530,2200,belum,3,310,belum,17,21,120,pijar,35,16,58,235,66.83,110497.8795,76.485
19531,1300,sudah,9,30,belum,12,8,130,neon,13,18,79,165,26.73,45365.0247,31.401
19532,2200,sudah,19,170,sudah,10,17,230,pijar,25,10,46,149,46.07,77983.4613,53.979
19533,5500,sudah,16,250,belum,17,2,210,led,38,17,1,805,10.84,21398.78223,12.591
19534,450,sudah,16,260,sudah,9,14,70,pijar,12,8,74,563,18.12,8568.505,20.647
19535,1300,sudah,10,250,sudah,2,23,370,led,12,10,79,364,24.50,42422.1708,29.364
19536,5500,sudah,9,80,belum,0,3,400,neon,20,24,38,437,16.17,32965.78341,19.397
19537,3500,belum,11,360,belum,17,6,70,pijar,32,0,38,325,10.31,19417.13025,11.425
19538,450,belum,8,20,sudah,18,21,100,neon,1,13,100,43,35.08,16310.745,39.303
19539,2200,belum,6,310,sudah,18,6,90,neon,24,9,34,179,16.60,27598.1041,19.103
19540,1300,sudah,5,50,belum,18,0,30,pijar,22,17,19,867,7.44,11879.7681,8.223
19541,450,sudah,7,200,sudah,0,3,180,neon,7,12,46,862,5.10,2542.29,6.126
19542,6600,sudah,9,120,sudah,20,9,300,neon,12,13,71,593,56.19,113441.928,66.749
19543,6600,sudah,8,10,sudah,20,6,190,pijar,37,22,28,243,40.04,78033.91995,45.915
19544,450,belum,16,0,belum,11,16,300,led,35,19,59,742,77.82,38502.455,92.777
19545,1300,sudah,14,290,belum,4,20,130,led,6,1,49,490,13.27,22023.0068,15.244
19546,1300,sudah,1,240,belum,11,8,310,neon,31,2,84,890,28.36,48567.9246,33.618
19547,6600,belum,1,180,belum,15,23,190,neon,6,21,69,715,64.66,127700.9847,75.139
19548,450,sudah,19,120,belum,5,22,80,neon,40,6,41,296,18.56,8804.64,21.216
19549,450,belum,11,50,sudah,9,15,40,neon,18,1,12,102,6.21,2601.22,6.268
19550,3500,belum,3,330,sudah,10,18,160,pijar,12,3,57,119,27.62,54318.67833,31.961
19551,6600,sudah,17,280,sudah,5,18,270,pijar,17,15,90,554,44.32,89334.09492,52.564
19552,3500,belum,4,120,sudah,16,20,0,led,35,8,98,78,25.41,47583.44094,27.998
19553,6600,sudah,15,150,sudah,13,7,250,led,24,4,59,68,25.98,52229.95596,30.732
19554,3500,sudah,12,340,sudah,4,8,290,led,14,3,72,205,13.91,28193.50317,16.589
19555,900,sudah,7,130,sudah,1,2,160,pijar,31,0,11,574,1.53,2439.008,1.804
19556,450,belum,5,200,belum,16,5,380,led,26,17,79,313,55.45,27651.865,66.631
19557,3500,belum,11,300,sudah,19,15,10,pijar,27,3,7,394,8.15,12085.35783,7.111
19558,6600,sudah,9,160,sudah,16,13,120,led,13,0,19,588,23.72,45866.91564,26.988
19559,900,sudah,4,290,belum,15,24,140,pijar,10,4,66,152,47.78,73483.904,54.352
19560,3500,sudah,1,340,sudah,12,8,90,pijar,12,19,90,595,25.80,51147.35535,30.095
19561,6600,belum,1,230,belum,10,4,120,pijar,7,7,26,703,6.19,11908.60671,7.007
19562,900,belum,18,230,belum,2,16,40,pijar,25,6,9,507,6.61,9838.504,7.277
19563,2200,belum,1,150,belum,0,1,370,neon,0,0,88,16,0.14,239.8202,0.166
19564,5500,sudah,15,150,belum,14,4,400,pijar,9,17,31,888,25.67,51463.46793,30.281
19565,6600,sudah,4,250,sudah,12,22,320,led,14,14,16,253,74.89,151035.5316,88.869
19566,2200,sudah,20,290,belum,2,23,110,led,30,4,5,378,10.24,17102.3586,11.838
19567,6600,belum,18,50,sudah,7,24,370,led,12,14,1,975,54.02,109114.9246,64.203
19568,900,belum,18,240,belum,12,15,160,neon,33,20,12,764,36.23,56519.008,41.804
19569,2200,belum,4,350,sudah,19,4,100,neon,18,0,9,585,8.45,13847.4495,9.585
19570,900,belum,12,350,belum,2,24,60,neon,37,1,8,310,6.80,10391.472,7.686
19571,2200,sudah,6,170,sudah,8,0,190,neon,32,8,56,50,12.78,22257.0482,15.406
19572,2200,belum,3,130,belum,4,2,170,pijar,23,1,92,976,4.10,6995.2374,4.842
19573,3500,belum,5,280,sudah,7,16,300,pijar,0,22,23,318,29.82,60024.00054,35.318
19574,3500,sudah,1,340,belum,5,11,230,neon,28,21,27,23,24.44,49097.72217,28.889
19575,3500,belum,19,280,belum,18,1,160,pijar,7,1,66,8,7.38,14734.9251,8.67
19576,5500,belum,0,50,sudah,10,15,210,pijar,29,16,29,972,39.60,78056.01384,45.928
19577,1300,belum,2,100,sudah,18,22,140,pijar,8,3,50,111,49.69,82277.1097,56.951
19578,1300,sudah,3,300,belum,4,0,100,pijar,0,23,51,427,1.10,1917.1169,1.327
19579,1300,belum,9,300,sudah,8,10,390,pijar,12,5,68,893,32.63,56159.8231,38.873
19580,900,sudah,11,80,belum,3,22,390,led,36,9,44,723,34.81,56241.848,41.599
19581,6600,sudah,14,280,belum,11,12,140,pijar,0,24,2,751,20.20,39345.81903,23.151
19582,3500,belum,13,180,belum,19,19,300,neon,17,9,12,899,96.23,192684.2138,113.375
19583,450,belum,20,50,sudah,16,20,240,pijar,4,13,98,827,71.23,34745.045,83.723
19584,450,belum,17,210,belum,8,20,40,led,5,20,3,267,10.14,4372.855,10.537
19585,1300,belum,18,210,sudah,16,1,350,neon,24,18,52,891,27.25,47292.2545,32.735
19586,2200,belum,19,0,belum,14,1,250,led,32,20,92,877,52.22,91387.3879,63.257
19587,3500,sudah,3,320,belum,7,19,130,neon,9,24,65,965,28.53,56517.87015,33.255
19588,900,belum,19,160,sudah,1,24,170,neon,35,15,55,732,30.63,49654.904,36.727
19589,2200,sudah,5,290,sudah,14,16,290,pijar,31,12,96,1,86.10,147537.0981,102.123
19590,900,belum,5,190,sudah,13,5,0,pijar,5,2,4,715,1.93,2305.16,1.705
19591,900,sudah,10,180,sudah,14,15,80,pijar,33,17,3,215,19.43,27713.296,20.498
19592,3500,belum,9,180,sudah,10,12,70,led,12,2,25,165,9.79,18329.43105,10.785
19593,900,belum,5,20,belum,2,14,160,led,1,19,75,686,5.76,9046.232,6.691
19594,6600,belum,1,70,belum,1,23,0,pijar,17,23,61,872,21.24,42136.44729,24.793
